Input Feature,Input Feature,Output
-1.9285279013307113,-0.1167575881474373,1.0
0.10522242569450307,0.3656788024088971,0.0
-1.4852280677782699,-1.6180504158405873,1.0
-1.120492572321697,1.5614210986929067,1.0
1.0647371424807404,-0.604458349704054,0.0
0.03667068280381318,0.7424587161543296,0.0
2.2062099874771555,3.407120173366814,2.0
1.7992969905730154,3.787959863678461,2.0
-0.7206639822723047,1.0940621918778597,0.0
0.3147846974846374,0.263919868839376,0.0
-2.859133101541752,-1.5424875187345812,2.0
1.8014872576641803,-1.5907848100411506,1.0
0.9170608426248275,0.2385054919791841,0.0
1.0604178361038754,1.2901778628876,1.0
0.8562248557989611,-2.5880195178083985,2.0
0.90166466502918,-1.9820574280312555,1.0
2.2166789207996414,-0.7824642434638113,1.0
-1.0760396306773004,1.8197179510142514,1.0
-0.9634843842665045,-4.504443745671722,2.0
-0.5659381640895031,4.897026891540337,2.0
3.837953239301502,1.4314993881071278,2.0
-1.586198011744401,-0.7053812299968069,1.0
-0.7461150749906132,1.635549127784587,1.0
-1.0261730474030153,-3.992217654986683,2.0
1.6523630127641238,-1.3218017584954636,1.0
1.7419004267943055,0.6123963820072333,1.0
0.01980872230555769,2.4784483080801323,1.0
0.8599719526504733,0.1315965272335707,0.0
-2.617261459029306,-1.5093472924470854,2.0
-1.214764179882674,-0.930497572347874,0.0
1.6197234668369636,3.1393902659153885,2.0
-0.6288270226396139,-2.480412849133976,1.0
-0.35107614653400154,0.2522763477549355,0.0
-0.06665357987759139,-0.8361074517954387,0.0
1.323358558610402,2.922411771840774,2.0
2.4259413402034267,-2.598382582553316,2.0
2.605908314161579,-1.0018649048930572,2.0
-0.9148203100429874,-1.8584361685016606,1.0
1.7458491515304382,0.6795439996503205,1.0
0.8328498987972913,0.18934496048451757,0.0
-0.7033354323458674,-1.1923568410816676,0.0
2.635948830167867,0.35064910803304183,2.0
1.1545676075707392,-2.660000853463682,2.0
0.09315385702091974,-0.7960190852901851,0.0
-3.3659348741553714,0.6105381484693813,2.0
-1.319536391050387,-1.6619578687332095,1.0
-1.1000036772107358,-1.5490953958750886,1.0
3.1239077519060165,-0.783796245421681,2.0
1.0004539126351404,0.4853711354616657,0.0
-0.904747937277105,-0.6395699829624384,0.0
-1.523736713324862,3.7295097693212313,2.0
-3.759781842873132,-1.066062791119271,2.0
-0.5005580813454115,-0.6786456345781311,0.0
1.5113511438324696,0.537113452059117,1.0
1.9877130675240926,-0.8915470374523388,1.0
1.5696908129802052,2.54026856578985,2.0
0.2598358167189702,0.8028649962912229,0.0
-1.256771076166436,-1.5030194388609164,1.0
-1.9186143341361008,-0.030689026845024003,1.0
2.2909731850739163,0.3363209937813364,1.0
-0.7900187797416224,-1.6972197017196922,1.0
0.025025388899647328,-2.5627077938196243,2.0
0.27719233537807125,1.5175690873861092,0.0
-0.06300965930986054,3.2922463557378734,2.0
0.7798000036784867,1.0867529058811856,0.0
-1.4678308525588881,1.3594947283718641,1.0
0.8527519293057523,-1.1789691238289226,0.0
2.824333648320288,0.29932623803263325,2.0
0.47428243352326666,-0.2945933721042156,0.0
-0.7750464433968556,0.3266351856774973,0.0
2.011405822970861,1.853234675809447,2.0
0.808249847850293,1.790398174387956,1.0
2.8387647683171986,-2.2958182171724935,2.0
-0.32314832410006467,-0.176229020680906,0.0
1.7514620114306834,-2.557481548580028,2.0
2.6999303954734675,0.18949102869387557,2.0
1.4564149408319231,-0.17820588828676057,0.0
-1.4245549587405135,1.250040626335367,1.0
0.32658392200079484,0.08111429143901526,0.0
-0.33003933284539266,0.4041552220762602,0.0
1.141507731563473,-2.818805892132942,2.0
3.5584546706265296,-1.0246228015049756,2.0
0.965674861743598,-0.7667016597939208,0.0
1.465593232982661,-1.4887252794363652,1.0
-0.7772370718757534,-1.1647141686284317,0.0
-1.032451817203332,1.4923749884980326,1.0
2.8075024333094625,-1.396353063996649,2.0
3.531265591060011,-0.6864001161701786,2.0
-1.7279299847531422,-1.9740184578635034,2.0
0.7822217718701923,1.912486033570302,1.0
2.8289173777844066,0.4481551462259433,2.0
4.129910845654667,-0.12903330845892289,2.0
3.0221026252668315,-1.318449027422365,2.0
0.30339940685216227,-0.09263647319369324,0.0
-3.7108612282879068,-1.4378946513490687,2.0
1.7122674694448075,-0.42058769941341984,1.0
1.256690360770287,-0.5615381801765973,0.0
-2.3134923857806506,1.014899997088345,1.0
0.8909869589016648,-0.029879375104355087,0.0
0.18398315494736497,-2.642555823816999,2.0
2.7061900078196723,-1.5082725324270239,2.0
-0.9857943849421474,-1.8390859379024729,1.0
-3.9976399714299666,0.5664990994607892,2.0
1.5049549699274318,1.2997510868372728,1.0
2.4377066570581882,-0.1489797748148049,1.0
1.8725079916192373,2.986734071107751,2.0
1.043247595850349,0.7279501302337168,0.0
2.2624152699692193,-1.0472030609996983,1.0
-1.6691021660969088,0.6465069708451984,1.0
2.778770581276744,-0.4615751912268785,2.0
-1.9311803660548748,-2.2550591824325377,2.0
-0.8025249013682398,0.5143452486375762,0.0
2.4991361492245336,-0.9347558856428602,2.0
-1.7999165800918548,1.2696334804657778,1.0
3.762482901186617,-1.430074488558614,2.0
-3.5971266192333684,1.6411201620735318,2.0
1.238993878202953,0.7605909214092255,0.0
3.1778241468994435,0.9775397806369549,2.0
-3.1245220130371365,0.4671321054172579,2.0
0.5508169189312697,-1.5419955607846902,1.0
-1.4884747834691365,1.7840166421199246,1.0
-0.6878418596973224,1.5347527618731613,1.0
3.7420190864234164,3.462355731994223,2.0
1.5085639498440757,-0.8806735900358649,1.0
3.055831360897996,-2.403182276925949,2.0
-0.30646310683066225,-3.9189647032146215,2.0
-1.6470231362072016,-1.2199705605266133,1.0
0.7551502433840797,-1.1907630943432972,0.0
-1.6490579851728038,-1.9683598708853183,2.0
1.086302490638546,0.28199216142275463,0.0
-0.7256217239946007,-0.8299726192212472,0.0
-0.030860900227773106,-1.0394708918694597,0.0
1.7083826585993824,0.36985156625138493,1.0
-1.8496164866874258,-0.1328125520983297,1.0
1.1449207229547276,3.1041090731473235,2.0
0.6820603579210983,-0.39515126756704655,0.0
-0.8672557930843754,-1.7725153275207584,1.0
1.7641846364729885,2.1313893239920847,2.0
2.0039046421887665,0.936230898451488,1.0
2.9243664948226957,0.41105785625821967,2.0
-0.46233683414473875,1.2282962522359793,0.0
-2.290538416477129,1.0441893499651924,1.0
-3.857472232542665,-2.9433321423881837,2.0
-0.8506536915279626,0.23274106415220308,0.0
2.253787531017475,-0.5410790153954773,1.0
-0.827194304987608,0.04503331092605535,0.0
1.1066580436805125,-0.8065463156143279,0.0
0.008258126878514554,0.959993559346071,0.0
0.5374073666221172,-3.6273436213380794,2.0
0.7841229949919245,2.690853896617569,2.0
0.9715385760548036,-1.596360309673785,1.0
-1.474764457503307,1.7335774781661528,1.0
-1.403203694320311,1.0646268286807972,1.0
1.704359189650001,-0.9693966588153339,1.0
-1.9493413380232671,-0.593350277281787,1.0
-4.327031349212286,0.6657299278896139,2.0
1.9637462781940098,-1.9050675577892229,2.0
1.6740950889062558,1.2350371834139984,1.0
2.5227794359863593,0.5484317798074166,2.0
2.304504191298581,-0.017475991430107446,1.0
-1.6651309505940532,-2.4716635721233824,2.0
-1.0682361435924117,-0.023043587259725152,0.0
0.5800900452287817,2.948695337576422,2.0
-1.888521389251665,2.944812252416416,2.0
-0.2413644071674492,-1.2618639469022566,0.0
2.0074653130235034,-2.001904793618313,2.0
4.13985424426725,0.42508484413386943,2.0
2.761693753187691,-1.550950214688164,2.0
-0.062336823325132365,1.7962042058619032,1.0
-0.6444349312111577,0.14600736400211844,0.0
1.3888640478107759,0.08065692684184218,0.0
2.405436475018141,-1.1454818304342138,2.0
-1.7955406325814354,0.9443618892741342,1.0
0.2453286076485478,-4.35836613447441,2.0
0.47891084420949637,-1.2700636736942026,0.0
5.752277141624722,-1.0396207682033243,2.0
0.5084817707980241,-0.6259698484983985,0.0
0.2861531298169223,1.6909947915181647,1.0
1.6735436253187135,1.2573248706365459,1.0
0.884970184926468,2.9629532191476002,2.0
-0.4611039783133536,0.05649005193872455,0.0
-0.7966443515931276,1.1160532876077862,0.0
1.750365012760781,0.35893279534167377,1.0
1.0796949613498745,-0.7533670739700823,0.0
0.4989660218042329,2.5947994891901454,2.0
0.8496766520923164,-2.4167010903515456,1.0
-1.4549034779030472,-3.980609351345129,2.0
-0.8815658448332582,-0.28836213260910154,0.0
-0.10282822355279837,2.5097232676310184,1.0
4.697234969166419,-1.9020492258513888,2.0
-3.7776512517145973,1.0431538005236969,2.0
1.7059863384175749,1.8554636327605956,1.0
-0.4777793954237234,2.1286135145925726,1.0
-4.614401484564182,-0.7385960315426223,2.0
1.0227653778167076,1.8660709540130591,1.0
0.6081523041528953,-0.11911393611224143,0.0
2.0594270419710665,-4.0156359170691545,2.0
0.31806268059053716,-0.14969573663335714,0.0
2.8554487025095985,0.749614614784898,2.0
-0.4359125145722659,0.6628821257181476,0.0
2.414619195479332,-1.0197961940763223,2.0
-0.6685509891084342,-3.021341580046909,2.0
2.240493665100298,-0.7603662578740265,1.0
-1.910826763485485,-1.8871578599804686,2.0
1.603015126331244,-0.7915261877940577,1.0
0.08646828577377837,0.38014617033693765,0.0
0.32252812271304926,1.4865949609530902,0.0
1.7391402726993535,1.5120904655347098,1.0
2.6487349967774345,1.1890228112220318,2.0
0.9857527158056187,0.34176132285301436,0.0
-2.3070079596339115,-3.0496020429159967,2.0
-1.4378999017015284,-1.5252051429371598,1.0
-2.6893531813126508,1.0019297662546864,2.0
-0.7590954268298566,-0.03594570351123768,0.0
0.7106011156324518,1.4893402111058769,1.0
0.23217828709558658,2.0820200948150958,1.0
-1.39901617752563,2.1363546102273574,1.0
-2.8997922006148,1.4289935736879544,2.0
1.9091300228065224,-2.1296850788209913,2.0
0.08800161269058245,-1.1033088240583075,0.0
0.5366183669444721,1.8209409849663618,1.0
-0.5371380080126104,-4.217262715620969,2.0
0.03786754383476655,-0.8117668619705093,0.0
3.5780416680473484,-2.548118541448945,2.0
-0.6460899253387912,-2.3076204595634198,1.0
2.236404781906832,-0.2016871810506058,1.0
-1.3472910088345895,1.9326934920986067,1.0
-1.1439211619094904,-1.4148160474692784,1.0
2.5863377577531144,-1.6084590671150223,2.0
0.6297353710439337,-1.500307052626393,1.0
1.476926758728544,0.061245484659406324,0.0
-1.712936686562314,-1.6452124649060904,1.0
0.40269238898090304,1.1822137154669048,0.0
-1.6137198021356314,-1.8493147052533496,1.0
-1.3636670561761282,0.42768271587599666,0.0
-0.5414443022670522,0.17528888769787715,0.0
1.2875313015047944,-2.614656586794172,2.0
-0.030232863423927916,1.2668263204443795,0.0
2.4011667409320903,0.9493882898115781,2.0
2.0214334837638193,-0.06870820402692715,1.0
-0.7269726755336209,-2.123615466501193,1.0
0.2852082602825007,1.3478372153386522,0.0
-0.2355196374835823,-1.3809117758136407,0.0
-0.005032387496102732,-0.10501476402590697,0.0
0.7644656409151507,-0.17347395269093507,0.0
-3.3689201554233708,-1.5855615162639558,2.0
-1.857668315451493,0.5023663793603305,1.0
-0.3456493027643717,-1.133805946680834,0.0
2.0387454254977495,2.840662688095862,2.0
-2.2927943085340123,0.3746996739503058,1.0
-0.862931205228977,-0.5386417828112426,0.0
-1.03172703417351,-0.5354138295903935,0.0
0.0731163540892506,1.0094655615799177,0.0
0.6891491112324583,-1.725141464792958,1.0
0.03015397970531928,-1.943393445233453,1.0
2.404041157713736,0.3917894715120732,1.0
1.8515380154223475,-0.3633027411885774,1.0
1.3013542649162846,0.24317202907761784,0.0
-1.3469091448895436,1.3584009724424266,1.0
1.6712352766786647,4.199022237691677,2.0
-0.24697363011501947,0.46060452130993845,0.0
0.8267120011251233,-0.41581268696688184,0.0
-1.3438892564489833,-1.741745480377864,1.0
1.9864897231437737,-0.08608739237004054,1.0
-0.6035697196580773,0.9313325309358824,0.0
1.168088317976291,-1.2512194831538,1.0
0.9727857186448112,2.6236246232436486,2.0
1.0769952617816245,-1.038891922424733,0.0
-5.289275061242453,0.83112868697081,2.0
0.25420489297232085,0.9903951022099295,0.0
-0.7589851269208389,0.3213571221279154,0.0
-0.9917754400882894,-2.8574513463556137,2.0
1.4374192266264274,1.4337768118721541,1.0
-2.735178919394952,-1.435225759952404,2.0
0.7326630507629399,-0.2325253347829059,0.0
1.4531618995382298,1.6127161118508888,1.0
-2.4838140821600434,1.085833573525873,2.0
-2.2629833959857364,0.13229487234291995,1.0
1.0378677683831683,-2.546525337357081,2.0
1.2439872654254558,-1.292410778130724,1.0
-0.7231274410249573,0.22825364003466098,0.0
-3.366971251369284,-2.033468657061015,2.0
1.611150553105347,0.70282982148446,1.0
-2.0247004412763125,-3.289966595646616,2.0
1.3465295622708475,-0.2057177045570579,0.0
0.5525919239717422,-0.4319221602294023,0.0
-0.46978191505991773,3.2266601215727735,2.0
-0.5655137193171521,-2.3255826852943677,1.0
-1.4009644398493726,0.9655134544935099,1.0
1.560328274426652,-1.1842513906402432,1.0
-1.457640851467383,-5.461775318156741,2.0
0.023127513850333063,-1.203244602730167,0.0
2.826172603887506,1.491107369234944,2.0
0.5258328873647156,-1.387003838572309,0.0
0.9853707893844668,3.340780126527696,2.0
0.3215991464237138,1.1033602178604558,0.0
3.2429243774378222,1.3299000103846481,2.0
-2.0182167814099183,-0.7368473654685965,1.0
-0.2115769605219719,-1.1792695186112359,0.0
-1.36970569856171,2.11954904546548,1.0
0.5200546225459066,-0.7440815339071544,0.0
0.7590563586861274,-0.7293611998429814,0.0
-0.5737992820157864,0.6695054384847539,0.0
1.9963602625983055,-0.38838775019233635,1.0
-3.742317479703171,0.7043482458565816,2.0
-3.5285360281207274,-3.364663160550859,2.0
0.5193124828643936,-3.2157972747290233,2.0
1.3083773741911138,1.2141366496756798,1.0
0.9924005522002649,0.7931876033460944,0.0
-4.3993318074845265,-1.5414585526567695,2.0
1.248264655308346,-2.6767938284483668,2.0
-0.921856365712319,1.9366638527546165,1.0
0.7766180682846804,1.949117474637655,1.0
1.1406193201990256,1.7301484078206952,1.0
2.236066111895192,0.13828626315243595,1.0
-0.13172413734521277,-0.5661486556061325,0.0
-0.39623403863872836,2.794423871712478,2.0
1.016053078877451,2.03546919482145,1.0
1.3958827948063097,-0.3802755083189465,0.0
2.4698040402735346,2.525916093880808,2.0
-2.161138891746169,2.5327224404483726,2.0
1.1222386944105032,-2.3411254093894542,2.0
2.035584038711264,1.9397219735049909,2.0
-0.24802230578021298,1.789180388535467,1.0
0.758926375675293,1.9439296758835893,1.0
3.7245220490000834,1.631360069449933,2.0
-1.2055552901587905,3.355210318587513,2.0
-0.27754055785684617,1.2510258714324585,0.0
1.387905490339781,0.6855986257557987,0.0
3.325177780072271,-2.4104845019080496,2.0
1.150219516584761,-2.2712804548443017,1.0
-2.805308631957521,3.4730052665620565,2.0
-1.3431541926747166,3.2865851258763836,2.0
2.591850027991816,2.8937878976933282,2.0
1.9029843055053033,1.9974228521507096,2.0
2.813448698903679,-1.059593190298053,2.0
-0.41690549844176183,-1.4820663262104767,0.0
-0.260681138785474,1.585691246576495,1.0
-0.0628410351390794,-1.4417510341807704,0.0
1.5398613357363917,3.1606788529800456,2.0
-1.113489729245256,1.4463635160909234,1.0
1.8689816434403057,-1.1896272720933039,1.0
0.18022575767590746,0.9145287535986549,0.0
1.1779155153641079,-0.5539126176342616,0.0
0.7267602700497696,-0.15775299638297327,0.0
-1.0831241186459024,-1.0285663642073524,0.0
-2.0094735672518205,2.338453605601931,2.0
-1.2941161260729228,2.9314173584837704,2.0
-0.0678587303067991,-0.39621384699671836,0.0
0.4203158013980104,0.3495801243104896,0.0
2.513949222935628,-1.0704712211342018,2.0
-1.329019604353416,1.1683907377454548,1.0
-0.6221943850739848,0.8753471327938868,0.0
0.39853577220522735,1.3198420802359558,0.0
-0.8956338734301216,-1.7269011219994737,1.0
-2.9780785882942102,0.09893646739312625,2.0
-2.687549867032606,2.465015194889147,2.0
-2.3848313831021115,-0.7215014560547229,1.0
1.6129821504634236,1.6451171254228214,1.0
0.48960869567998383,-1.4308427239617265,0.0
3.1798193289435406,0.32439353393311277,2.0
0.251125416819519,3.4954895841185247,2.0
2.6628199375205592,2.7293369899592292,2.0
-1.853793699790504,-0.19707545035607954,1.0
2.0747038767342008,2.9524437111027786,2.0
-0.1905108493635794,0.014807207846328836,0.0
0.3620198884871186,-3.056044440937487,2.0
-0.3133631553200657,-1.0460212110768146,0.0
-1.0850545669777723,-2.2837479806759906,1.0
-0.5975353759498662,-0.399826163516782,0.0
0.835152894464302,-3.2550205511949497,2.0
-0.7848007969476066,-1.2833861559402784,0.0
-1.8584286454350625,0.857639872404192,1.0
-1.4918436982544299,1.1686346429438816,1.0
-0.23632922885365265,-0.2062079020798162,0.0
1.1847250528557363,-0.6121240462277153,0.0
-1.208642201044061,-1.001689525201969,1.0
-1.8410466212552175,-0.4410374066734351,1.0
-1.7011526805161783,-0.7747604627970873,1.0
-0.12193132025986149,-1.052158688321743,0.0
-0.3378492247863424,1.3949823308520133,0.0
0.7816468444253041,-2.9168774585175123,2.0
1.9713730641861955,0.5117165097598746,1.0
-1.4979293985252151,1.0543843396767583,1.0
0.13479014744712317,1.0710660321791983,0.0
